Date,AR-Bal,AR-CCa,AR-CCg,AR-Cel,AR-Rom,AR-TF1,AR-TF2,BR-Cax,BR-CMT,BR-CST,BR-Cui,BR-CUP,BR-IAB,BR-Ji1,BR-Ji3,BR-Ma2,BR-Ma3,BR-Moj,BR-Npw,BR-PRS,BR-Sa1,BR-Sa3,BR-SGC,BR-SP1,CA-AF1,CA-ARB,CA-ARF,CA-BOU,CA-Ca1,CA-Ca2,CA-Ca3,CA-Cbo,CA-CF1,CA-CF2,CA-CF3,CA-Cha,CA-DB2,CA-DBB,CA-DL1,CA-DL2,CA-DSM,CA-EM1,CA-EM2,CA-EM3,CA-ER1,CA-ER2,CA-Gro,CA-HPC,CA-KLP,CA-Let,CA-LP1,CA-LuM,CA-MA1,CA-MA2,CA-MA3,CA-Man,CA-Mer,CA-MR3,CA-MR5,CA-Na1,CA-NS1,CA-NS2,CA-NS3,CA-NS4,CA-NS5,CA-NS6,CA-NS7,CA-NS8,CA-Oas,CA-Obs,CA-Ojp,CA-Qc2,CA-Qcu,CA-Qfo,CA-RBM,CA-RPn,CA-RPp,CA-SCB,CA-SCC,CA-SF1,CA-SF2,CA-SF3,CA-SJ1,CA-SJ2,CA-SJ3,CA-SMC,CA-TP1,CA-TP2,CA-TP3,CA-TP4,CA-TPD,CA-TVC,CA-WP1,CA-WP2,CA-WP3,CL-ACF,CL-SDF,CL-SDP,CO-GV1,CO-GV2,CR-Dos,CR-Fsc,CR-Lse,CR-Nmr,CR-SoC,MX-Aog,MX-Asf,MX-BRN,MX-CLS,MX-EMg,MX-Iit,MX-ISD,MX-Lpa,MX-Oak,MX-PMm,MX-Ray,MX-Sgt,MX-Tes,PA-Bar,PA-Bas,PE-AMG,PE-BRE,PE-PAN,PE-QFR,PE-TNR,PR-xGU,PR-xLA,US-A03,US-A10,US-A32,US-A39,US-A74,US-AaG,US-Act,US-ADR,US-AF1,US-Akn,US-ALQ,US-AMS,US-An1,US-An2,US-An3,US-AoL,US-AR1,US-AR2,US-ARb,US-ARc,US-ARM,US-ASH,US-ASL,US-ASM,US-Atq,US-Aud,US-Bar,US-BCM,US-Bd4,US-Bd5,US-Bd6,US-BdA,US-BdC,US-Beo,US-Bes,US-BFS,US-BgC,US-Bi1,US-Bi2,US-Bkg,US-Blk,US-Blo,US-BMM,US-Bn1,US-Bn2,US-Bn3,US-Bo1,US-Bo2,US-Br1,US-Br2,US-Br3,US-BRG,US-Brw,US-Bsg,US-BSM,US-BWa,US-BWb,US-BZB,US-BZF,US-BZL,US-BZo,US-BZS,US-CaV,US-CC1,US-CC2,US-CdM,US-Ced,US-CF1,US-CF2,US-CF3,US-CF4,US-CGG,US-ChR,US-CLF,US-Cms,US-CMW,US-CN1,US-Cop,US-CPk,US-CRK,US-CRT,US-CS1,US-CS2,US-CS3,US-CS4,US-CS5,US-CS6,US-CS7,US-CS8,US-Cst,US-Ctn,US-CwG,US-Cwt,US-CX1,US-CX2,US-CZ1,US-CZ2,US-CZ3,US-CZ4,US-DBk,US-DCS,US-Dea,US-Deu,US-DFC,US-DFK,US-Dia,US-Dix,US-Dk1,US-Dk2,US-Dk3,US-Dmg,US-DPP,US-DPW,US-DS1,US-DS2,US-DS3,US-EA4,US-EA5,US-EA6,US-EDN,US-EKH,US-EKN,US-EKP,US-EKY,US-Elm,US-EML,US-EPM,US-Esm,US-EvM,US-FBE,US-Fcr,US-Fmf,US-Fo1,US-Fo2,US-FPe,US-FR1,US-FR2,US-FR3,US-Fuf,US-Fwf,US-GBT,US-GCE,US-GL1,US-GL2,US-GLE,US-GMF,US-Goo,US-GZ1,US-GZ2,US-GZ3,US-Ha1,US-Ha2,US-HB1,US-HB2,US-HB3,US-HB4,US-HBK,US-Hn1,US-Hn2,US-Hn3,US-Ho1,US-Ho2,US-Ho3,US-HPY,US-HRA,US-HRC,US-HRN,US-HRP,US-HRS,US-Hsm,US-HVa,US-HVs,US-HWB,US-IB1,US-IB2,US-ICh,US-ICs,US-ICt,US-IL1,US-INa,US-INb,US-INc,US-INd,US-INe,US-INf,US-INg,US-INi,US-INj,US-INn,US-INp,US-Ivo,US-JLN,US-JLR,US-Jo1,US-Jo2,US-Jo3,US-JRn,US-KCM,US-KFB,US-KFS,US-KGF,US-KL1,US-KL2,US-KL3,US-KLS,US-KM1,US-KM2,US-KM3,US-KM4,US-Kon,US-KPL,US-KS1,US-KS2,US-KS3,US-KS4,US-KUO,US-KUT,US-Kyv,US-LA1,US-LA2,US-LA3,US-LGr,US-Lin,US-LL1,US-LL2,US-LL3,US-Los,US-LPH,US-LS1,US-LS2,US-LU1,US-LWW,US-MAC,US-MBP,US-MC1,US-MC2,US-MCP,US-Me1,US-Me2,US-Me3,US-Me4,US-Me5,US-Me6,US-Me7,US-Men,US-MFs,US-MG1,US-MH1,US-MH2,US-Mi1,US-Mi2,US-Mi3,US-Mj1,US-Mj2,US-MMS,US-MN1,US-MN2,US-MN3,US-Mo1,US-Mo2,US-Mo3,US-MOz,US-Mpj,US-MRf,US-MRM,US-MSR,US-MtB,US-MVF,US-MVW,US-MWA,US-MWF,US-MWS,US-MWU,US-MWW,US-Myb,US-NC1,US-NC2,US-NC3,US-NC4,US-Ne1,US-Ne2,US-Ne3,US-NGB,US-NGC,US-NMj,US-NP1,US-NP2,US-NR1,US-NR2,US-NR3,US-NR4,US-Nrf,US-Nrs,US-NSW,US-OF1,US-OF2,US-Oho,US-ONA,US-OPE,US-ORv,US-OWC,US-PAS,US-PeA,US-PFa,US-PFb,US-PFc,US-PFd,US-PFe,US-PFf,US-PFg,US-PFh,US-PFi,US-PFj,US-PFk,US-PFL,US-PFm,US-PFn,US-PFo,US-PFp,US-PFq,US-PFr,US-PFs,US-PFt,US-PHM,US-PiU,US-PLM,US-PLo,US-Pnp,US-Pon,US-Prr,US-PSH,US-PSL,US-PVA,US-Px1,US-Px2,US-Px3,US-RC1,US-RC2,US-RC3,US-RC4,US-RC5,US-RFE,US-RFW,US-RGA,US-RGB,US-RGF,US-RGG,US-RGo,US-RGW,US-Rls,US-Rms,US-Ro1,US-Ro2,US-Ro3,US-Ro4,US-Ro5,US-Ro6,US-Rpf,US-RRC,US-Rwe,US-Rwf,US-Rws,US-Sag,US-SB1,US-SB2,US-SB3,US-SCc,US-SCd,US-SCf,US-SCg,US-SCs,US-SCw,US-SdH,US-SDU,US-Seg,US-Ses,US-SFP,US-SHC,US-Shd,US-SHS,US-Si1,US-Si2,US-SJ1,US-SJ2,US-Skr,US-Slt,US-SM1,US-Snd,US-Sne,US-Snf,US-SO2,US-SO3,US-SO4,US-SP1,US-SP2,US-SP3,US-SP4,US-SRC,US-SRG,US-SRM,US-Srr,US-SRS,US-SSH,US-Sta,US-StJ,US-StS,US-SuM,US-SuS,US-SuW,US-Syv,US-SZ1,US-SZ2,US-SZ3,US-TaS,US-TCS,US-TEF,US-TFF,US-Ton,US-TrB,US-TrS,US-Tur,US-Tw1,US-Tw2,US-Tw3,US-Tw4,US-Tw5,US-Twt,US-Tx1,US-Tx2,US-Tx3,US-Tx4,US-Tx5,US-Tx6,US-Tx7,US-Tx8,US-Tx9,US-Uaf,US-UC1,US-UC2,US-UG1,US-UiA,US-UiB,US-UiC,US-UiD,US-UiE,US-UiF,US-UiG,US-ULM,US-UM3,US-UMB,US-UMd,US-Upa,US-UTB,US-UTD,US-UTE,US-UTJ,US-UTM,US-UTN,US-UTP,US-UTV,US-UTW,US-Var,US-Vcm,US-Vcp,US-Vcs,US-VFP,US-WBW,US-WCr,US-Wdn,US-WEP,US-Wgr,US-Whs,US-Wi0,US-Wi1,US-Wi2,US-Wi3,US-Wi4,US-Wi5,US-Wi6,US-Wi7,US-Wi8,US-Wi9,US-Wjs,US-Wkg,US-Wlr,US-Wpp,US-WPT,US-Wrc,US-WT1,US-Wwt,US-xAB,US-xAE,US-xBA,US-xBL,US-xBN,US-xBR,US-xCL,US-xCP,US-xDC,US-xDJ,US-xDL,US-xDS,US-xGR,US-xHA,US-xHE,US-xJE,US-xJR,US-xKA,US-xKZ,US-xLE,US-xMB,US-xML,US-xNG,US-xNQ,US-xNW,US-xPU,US-xRM,US-xRN,US-xSB,US-xSC,US-xSE,US-xSJ,US-xSL,US-xSP,US-xSR,US-xST,US-xTA,US-xTE,US-xTL,US-xTR,US-xUK,US-xUN,US-xWD,US-xWR,US-xYE,US-YK1,US-YK2,US-Ylw,US-YNS
1/1/1980,102.0809097,135.8113556,133.3083954,110.1776505,104.9744492,84.59269714,52.58775711,107.2430496,89.98011017,70.66718292,17.55990219,136.0381622,85.82632446,94.49705505,132.6443024,152.062149,159.6240234,111.0099792,106.244812,103.4330215,132.4648132,122.3403778,161.6196747,99.91793823,19.86264992,1.548367739,1.582406759,11.78221321,19.5855484,17.66311455,15.19937134,6.69476366,1.097907066,1.097907066,1.097907066,20.10765266,11.16067028,11.16067028,2.354800701,2.354800701,17.84630775,0.946895957,0.915088177,0.767206848,5.745838642,5.745838642,4.473297596,1.03527689,1.649415016,5.799501419,3.610359192,5.831823349,1.12359035,1.12359035,1.12359035,0.631538272,5.89906168,1.089640617,0.86468786,4.922865868,0.631538272,0.771345854,0.748830318,0.748830318,0.631538272,1.17137599,0.867626488,0.63837266,1.502006769,1.738602281,0.832950413,4.767611027,4.200071335,4.613293648,14.38930798,12.98922634,12.98922634,0.857057035,0.857057035,2.011861086,2.569029093,2.303438187,0.832950413,0.832950413,0.819905579,0.417496532,23.03860664,24.10643768,12.68671227,12.68671227,23.03860664,1.951979995,0.586346269,0.314374179,1.121424556,120.4798813,13.02776241,13.02776241,59.88776398,59.88776398,108.4465256,94.2792511,108.4465256,75.5067749,69.62703705,35.32809448,35.54030228,20.82264328,0.41797179,29.2251091,9.575271606,3.628461599,1.765743017,26.87248039,14.5126915,27.08496857,5.177765369,32.1354866,22.18343163,22.18343163,138.3258972,55.85593796,136.616333,132.4673004,135.7251587,28.27518082,60.01987839,1.241337538,,21.85398293,21.33651352,22.16645241,26.0036068,14.0049696,10.258214,30.87248039,32.53566742,5.380735874,13.54506874,1.171153069,1.171153069,1.171153069,9.158987045,17.84096527,19.9424305,22.17357445,22.17357445,23.11531448,12.40062714,14.24208832,12.40062714,2.316721916,22.30081558,23.15583038,39.49279404,22.01319695,21.12211609,21.12211609,21.12211609,21.12211609,1.163788199,-0.459914953,29.75504494,21.02352715,15.79432869,16.3324852,6.419661045,11.20720196,31.70838547,3.309764624,1.26320076,1.26320076,1.679445505,16.40755653,16.40755653,10.15448952,10.15448952,10.15448952,15.9537468,,5.216174603,0.55437845,19.71996307,18.15218163,1.02566278,1.054894924,1.169461966,1.02566278,1.02566278,16.80800819,6.831286907,6.738268375,9.382291794,30.09012222,3.050144672,3.050144672,3.429566622,3.429566622,20.03213501,19.35736847,17.4654007,,16.96696472,15.89338589,7.059176922,7.209719181,25.36055565,8.297386169,6.597447395,6.597447395,6.597447395,6.597447395,6.597447395,5.376064301,5.376064301,5.376064301,28.09039497,12.40119934,22.46950722,25.81137466,7.969916344,7.969916344,17.85005951,23.46738052,19.57646942,11.50138378,3.814242363,44.16383362,25.7828064,25.7828064,6.814116478,6.814116478,17.70383644,23.83658218,26.76513672,25.1735363,26.76513672,17.23682594,42.71673203,45.73037338,16.3324852,16.3324852,16.3324852,25.40615654,22.67772675,25.65154648,3.327477455,21.40306854,21.40306854,21.40306854,21.40306854,47.08697891,2.267021894,22.03592873,50.53628922,2.967566252,1.713606,1.307851553,19.78284645,1.457500339,1.442292571,2.481904745,28.34193039,26.72776031,26.72776031,21.10729218,16.84965897,5.889285564,5.092374802,,,5.889285564,18.92359161,23.22605515,3.340387106,5.360800743,5.360800743,16.7304306,16.7304306,30.69896126,39.27737427,39.27737427,38.79117966,15.37743855,6.888730049,7.982040405,7.982040405,19.95681572,19.95681572,19.95681572,0.590279758,24.6952858,24.6952858,24.6952858,0.001763836,24.6952858,18.99905396,1.30982542,1.30982542,15.25896454,12.28272438,12.28272438,2.197946787,2.314668179,2.314668179,38.18891144,14.16218948,13.95663738,13.90855122,14.06272316,14.06272316,13.77238274,14.30521679,14.32294846,14.32294846,15.21036243,15.21036243,1.449558258,28.29496002,28.29496002,9.775170326,9.775170326,10.52054977,18.690485,2.993867636,16.81642914,16.0939045,0.815784037,12.00388145,12.00388145,12.00388145,17.72546577,12.3855648,12.3855648,12.3855648,12.3855648,16.81642914,7.882193565,41.0859108,22.59552956,0,32.82253647,4.863168716,4.863168716,16.82500076,45.26890182,39.20121765,32.8727951,19.91648674,17.20651436,28.17181206,28.91219711,28.91219711,5.56885767,16.7304306,18.00413322,18.00413322,17.30892563,19.18870926,38.18891144,2.879517317,3.510787725,3.04727006,20.22633553,11.68480206,12.7321558,10.56453896,13.2438755,12.7321558,10.56453896,12.7321558,7.688000202,0.815784037,3.640407324,5.843236446,5.644272327,15.97724438,12.72931099,16.50904465,4.500701904,4.500701904,16.48138237,4.756854534,4.756854534,4.756854534,14.64550972,14.43993855,14.64550972,15.88456631,22.76650047,23.40383339,3.640408993,5.912687302,21.33727264,5.902059555,5.902059555,10.78294277,10.06445694,10.93331146,10.0061264,13.51478577,18.24537659,29.58364677,30.22796822,28.59042358,33.12610245,11.98726273,11.98726273,11.98726273,1.163788199,2.401419878,11.53070545,3.26777029,3.26777029,19.81467628,19.81467628,19.81467628,19.81467628,17.2113533,13.95592403,14.81371784,20.97257042,20.97257042,11.66805649,36.30863953,24.90914536,13.86762238,19.38935471,36.30863953,5.587947369,5.497572422,5.128582954,5.128582954,5.128582954,5.128582954,5.497572422,5.497572422,5.497572422,5.497572422,5.497572422,5.128582954,5.128582954,5.128582954,5.497572422,5.497572422,5.497572422,5.497572422,5.497572422,5.497572422,5.497572422,19.00113678,44.02915573,19.00113678,17.89687347,7.688000202,21.32378769,1.516494393,12.2525053,12.37475681,22.61010933,17.99858475,15.17677021,17.04797363,3.050144672,3.050144672,11.06821251,2.914813995,5.868020535,11.73655033,11.33669186,24.30077553,17.41051674,15.25103092,18.31901169,19.25729942,23.58871269,6.261690617,5.757001877,3.483486414,3.483486414,3.483486414,2.993867636,2.993867636,2.993867636,1.516494393,22.99418449,5.757001877,6.261690617,6.261690617,1.390714049,21.61295128,21.61295128,21.61295128,19.87695313,13.45760441,25.5556221,23.21075439,23.21075439,19.87695313,10.67413616,9.145377159,7.764214039,7.764214039,8.013552666,15.17159271,19.11326218,3.640408993,16.3324852,16.3324852,18.91486931,18.91486931,71.17223358,23.85533333,20.12814331,18.24537659,18.24537659,18.24537659,20.11497688,20.11497688,20.11497688,37.12723923,37.12723923,40.33472824,35.8840065,22.29044724,24.50012779,21.00452805,18.99905396,21.00452805,17.4654007,5.272925854,31.50751877,39.27737427,54.45928574,54.45928574,55.57230377,6.7839818,6.526377201,6.526377201,6.526377201,36.76381683,49.67110443,3.288093567,0.815784037,20.7610836,5.380735874,5.288650513,7.517009258,16.36173058,17.23682594,16.36173058,16.36173058,16.36173058,16.36173058,25.47680473,27.46746826,27.46746826,27.46746826,24.47006226,20.76171875,20.76171875,24.80825615,3.419075489,1.157037735,15.00035095,15.3322525,6.605676174,16.09388161,16.09388161,16.09388161,16.09388161,16.40755653,16.40755653,16.40755653,23.13788605,10.30780602,10.57384777,10.30780602,1.364385247,9.233253479,7.384057522,8.829463005,10.15559864,10.41693592,8.208023071,15.44123554,0.509397805,1.729664564,20.7610836,15.51905727,15.51905727,16.2806263,0,18.93783188,4.394334316,4.887399673,0.815784037,16.57633781,19.12171936,9.209527969,6.974809647,5.150289059,9.209527969,7.13713789,9.209527969,4.506371975,9.209527969,6.974809647,10.66407871,16.88771248,18.66941833,17.88593674,14.70570469,18.71478271,22.23643303,22.13633728,16.57633781,20.25530052,23.39760017,1.163788199,16.26627541,1.521910548,23.15583038,22.96676636,7.969916344,1.764672279,1.152156234,29.8166008,42.71673203,18.65491676,16.7304306,2.267021894,28.4366436,10.929245,16.96173668,15.77634716,33.07916641,6.512264729,19.74396324,3.26777029,4.553860188,19.81467628,56.58821869,20.46044922,18.93783188,40.95220184,16.14754486,5.724752426,17.85005951,7.84158802,23.46738052,22.29044724,3.850545645,32.0253067,13.82503319,2.314668179,3.023113012,16.0939045,5.904780865,1.748743653,22.23643303,3.203106403,3.24916625,3.24916625,22.7128849,1.076935172
2/1/1980,80.25796509,95.63333893,92.78599548,87.64703369,84.12742615,56.82423019,36.258358,125.7426224,73.35063171,67.47975159,22.94918251,136.1461182,76.28723907,92.2144928,128.4797668,163.5739746,164.3270416,109.4871216,88.03942108,84.7984848,129.1241913,125.7801361,165.2295227,83.57541656,16.75955582,2.245188713,2.288262367,9.395893097,19.6347599,19.41778564,19.42580223,6.561592102,1.791973472,1.791973472,1.791973472,13.43361187,20.74561882,20.74561882,3.967324495,3.967324495,21.08267403,1.809102178,1.719213843,1.402974844,7.361912251,7.361912251,4.281107426,0.702281892,2.955663443,8.290225029,4.180978775,6.860372066,1.472068429,1.472068429,1.472068429,1.862122178,8.600886345,2.525269508,1.838998556,6.513232708,1.862122178,2.12591958,2.096411228,2.096411228,1.862122178,2.88931179,2.342023134,1.888921618,3.259104252,4.430705547,2.615438461,5.379855156,4.862959862,5.168112278,22.31808472,4.315279961,4.315279961,2.058202505,2.058202505,4.69424963,5.42069149,5.160883904,2.615438461,2.615438461,2.506746292,1.086897135,18.33833313,18.94953346,12.64441681,12.64441681,18.33833313,1.814544559,2.821220398,2.668208361,3.166985273,89.85553741,16.65655518,16.65655518,58.82299042,58.82299042,118.2655334,148.3013,118.2655334,79.80348206,77.33763885,39.3189888,40.11567307,26.31411171,0.383235127,41.33431625,19.49437523,9.634620667,0.577383995,28.61653328,12.26657486,30.29056549,7.494432926,40.2646904,14.99924469,14.99924469,121.1927185,51.19436646,119.5721283,134.4244537,124.3530273,15.45350361,53.50628281,0.842091918,,17.90687752,21.20867538,19.88696861,34.15890884,12.82256985,12.6677494,38.23417664,42.85687637,5.804208279,12.02361012,1.108292937,1.108292937,1.108292937,9.213150024,16.02036476,17.39170647,23.45113564,23.45113564,20.44723701,24.6110096,32.16786194,24.6110096,2.036047935,30.00288582,15.16726398,43.40407944,22.99736404,21.58978653,21.58978653,21.58978653,21.58978653,0.938230932,-0.583277881,38.16164398,33.41875076,29.27551079,32.60752869,6.854578018,13.00663567,40.69602203,4.533718586,2.392203808,2.392203808,2.790945768,10.6587925,10.6587925,9.993524551,9.993524551,9.993524551,13.5792284,,13.8908062,0.29410854,21.35844994,20.55252838,1.402976632,1.493061543,2.291602612,1.402976632,1.402976632,17.13030243,9.027557373,8.916378975,16.9245491,30.34050369,11.05162811,11.05162811,11.19279766,11.19279766,33.08208466,24.18770027,17.18684006,,23.14653015,14.67019653,14.25884151,9.003385544,35.62014771,8.758232117,8.653083801,8.653083801,8.653083801,8.653083801,8.653083801,8.893872261,8.893872261,8.893872261,37.36220932,10.40887737,30.1257782,38.69768906,9.92433548,9.92433548,29.88880539,29.56714439,22.21390152,12.4604454,7.933324337,44.74469757,38.74528503,38.74528503,9.931803703,9.931803703,28.95092201,22.76040459,32.1529808,31.09428596,32.1529808,31.93504143,52.13188934,53.62128448,32.60752869,32.60752869,32.60752869,35.05273819,23.73406982,37.65367508,6.6782794,34.30662918,34.30662918,34.30662918,34.30662918,45.4017868,3.722703934,41.81170273,52.45508957,3.461832523,1.636681437,3.485591173,22.54878998,0.957122803,0.94148618,5.526234627,37.52470016,38.21994781,38.21994781,24.00313187,21.58345604,7.655761242,4.169715881,,,7.655761242,14.05813026,28.07377625,10.2832756,14.20809841,14.20809841,12.0188055,12.0188055,30.7075901,44.5225563,44.5225563,44.97198486,12.24102497,9.597260475,12.22198486,12.22198486,16.01684189,16.01684189,16.01684189,0.161061436,26.9522438,26.9522438,26.9522438,0,26.9522438,34.40114975,0.809760273,0.809760273,15.88175392,11.07528496,11.07528496,1.454947829,1.466679096,1.466679096,38.39538956,10.84189796,10.51438236,11.10895348,9.60129261,9.60129261,10.73657417,11.73588848,9.527804375,9.527804375,9.556113243,9.556113243,1.919855833,22.82786179,22.82786179,16.07368469,16.07368469,17.52268791,19.99304199,5.524347782,13.13852596,15.3554306,0.741097927,7.131215572,7.131215572,7.131215572,14.33053589,7.104965687,7.104965687,7.104965687,7.104965687,13.13852596,14.14108562,47.43011093,26.98464012,0,38.5838089,8.678067207,8.678067207,22.15926933,54.73128128,46.99858856,35.63668442,32.16553879,30.9395771,31.63614845,35.70434952,35.70434952,5.834406376,12.0188055,21.49946594,21.49946594,17.45716286,22.78119659,38.39538956,5.08150959,9.820158958,9.295406342,33.36037445,17.63954353,17.51319313,20.45279503,21.06227684,17.51319313,20.45279503,17.51319313,10.9019928,0.741097927,7.388762951,9.589538574,9.858650208,14.84314728,13.59841919,14.15269279,6.082658768,6.082658768,13.75244808,4.353055954,4.353055954,4.353055954,14.08078575,15.14811039,14.08078575,17.06690788,29.41639137,29.03887939,3.730914354,7.828764915,28.5535984,7.873884678,7.873884678,10.39646816,9.076143265,11.94680786,9.919883728,10.85545731,32.62507629,29.87039948,32.6621666,29.89424515,30.4910965,11.43535137,11.43535137,11.43535137,0.938230932,5.210885525,4.566377163,5.354065418,5.354065418,15.77668285,15.77668285,15.77668285,15.77668285,22.77729607,21.6013031,33.29070282,21.65511703,21.65511703,10.98052216,41.03800583,23.22436142,14.52898407,15.3165226,41.03800583,18.79744339,5.658705235,5.576024055,5.576024055,5.576024055,5.576024055,5.658705235,5.658705235,5.658705235,5.658705235,5.658705235,5.576024055,5.576024055,5.576024055,5.658705235,5.658705235,5.658705235,5.658705235,5.658705235,5.658705235,5.658705235,13.71183491,46.9899559,13.71183491,13.43999481,10.9019928,19.90794373,4.085558891,25.87232208,27.28995705,28.23714828,26.93209648,22.51228523,25.28772545,11.05162811,11.05162811,11.94283485,10.7124691,8.625829697,14.71282864,12.43717766,26.1894989,30.28457642,33.1239357,29.41194725,30.52429771,29.02878571,10.43191528,8.78246212,6.355502605,6.355502605,6.355502605,5.524347782,5.524347782,5.524347782,4.085558891,22.8914032,8.78246212,10.43191528,10.43191528,0.923144042,25.35414696,25.35414696,25.35414696,27.25806808,21.58978462,30.75433731,33.96608734,33.96608734,27.25806808,8.425041199,12.42156029,10.93775463,10.93775463,8.04393959,16.76605225,16.06066895,3.730914354,32.60752869,32.60752869,30.32022476,30.32022476,66.86820221,21.90553856,22.60517502,32.62507629,32.62507629,32.62507629,31.45279884,31.45279884,31.45279884,44.53084564,44.53084564,48.51155853,42.45537186,28.84498787,30.69479942,30.95030403,34.40114975,30.95030403,17.18684006,6.364365578,36.41834641,44.5225563,55.76455688,55.76455688,55.63135147,4.467545509,13.97474003,13.97474003,13.97474003,35.54297638,56.99488831,7.063818455,0.741097927,36.2353096,5.804208279,5.752959728,9.163245201,32.75664902,31.93504143,32.75664902,32.75664902,32.75664902,32.75664902,36.90744781,37.98154068,37.98154068,37.98154068,33.49762726,34.38451004,34.38451004,32.34451675,1.80800879,1.535677314,14.35272694,15.46058369,6.119894981,10.34807968,10.34807968,10.34807968,10.34807968,10.6587925,10.6587925,10.6587925,31.78167725,9.379997253,9.063969612,9.379997253,0.912730873,17.51016045,15.2643671,15.78902435,14.3835659,16.99503326,9.966288567,29.73125267,2.734662294,4.609471798,36.2353096,17.52643776,17.52643776,17.69090652,0,23.20853615,5.470093727,7.825270176,0.741097927,19.13779449,24.61826515,6.04709053,8.782149315,5.923635483,6.04709053,7.95858717,6.04709053,6.29891777,6.04709053,8.782149315,8.637500763,19.20830727,24.56041527,15.95901871,18.82362938,15.93177986,38.71693802,28.35993195,19.13779449,29.14653778,23.44356918,0.938230932,23.13191223,3.972468138,15.16726398,30.3961277,9.92433548,2.448301792,2.325989723,37.1007309,52.13188934,22.22417259,12.0188055,3.722703934,35.27470398,17.93834496,12.97474384,11.89234066,41.12758636,13.9655838,22.49362373,5.354065418,9.694890976,15.77668285,60.46787643,14.59530449,23.20853615,48.83363342,21.26307869,6.696525574,29.88880539,10.09190941,29.56714439,28.84498787,5.594871998,41.00331116,15.19860649,1.466679096,5.530024529,15.3554306,5.051989079,2.396740675,38.71693802,6.868537426,5.887537479,5.887537479,22.85578156,1.538854718
